iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_millio,weekly_hosp_admissions,weekly_hosp_admissions_per_milli,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hund,new_vaccinations_smoothed_per_mi,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,hospital_beds_per_thousand,life_expectancy,human_development_index,date_int,new_cases_smooth_per_pop_den,num_of_days_data_avail
ALB,Europe,Albania,2020-03-14,38,5,5.4289999,1,0,.14300001,13.205,1.737,1.886,.347,0,.050000001,,,,,,,,,,48,505,.175,.017000001,64,.022,.085000001,11.8,tests performed,,,,,,,,,,78.699997,2877800,104.871,38,13.188,8.6429996,11803.431,1.1,304.19501,10.08,7.0999999,51.200001,2.8900001,78.57,.79500002,14mar2020,.051768363,355
ALB,Europe,Albania,2020-03-15,42,4,6,1,0,.14300001,14.594,1.39,2.085,.347,0,.050000001,,,,,,,,,,27,532,.185,.0089999996,68,.024,.088,11.3,tests performed,,,,,,,,,,81.480003,2877800,104.871,38,13.188,8.6429996,11803.431,1.1,304.19501,10.08,7.0999999,51.200001,2.8900001,78.57,.79500002,15mar2020,.057213146,355
ALB,Europe,Albania,2020-03-16,51,9,7,1,0,.14300001,17.722,3.1270001,2.4319999,.347,0,.050000001,,,,,,,,,,31,563,.19599999,.011,69,.024,.101,9.8999996,tests performed,,,,,,,,,,81.480003,2877800,104.871,38,13.188,8.6429996,11803.431,1.1,304.19501,10.08,7.0999999,51.200001,2.8900001,78.57,.79500002,16mar2020,.066748671,355
ALB,Europe,Albania,2020-03-17,55,4,6.4289999,1,0,.14300001,19.112,1.39,2.234,.347,0,.050000001,,,,,,,,,,42,605,.20999999,.015,70,.024,.092,10.9,tests performed,,,,,,,,,,81.480003,2877800,104.871,38,13.188,8.6429996,11803.431,1.1,304.19501,10.08,7.0999999,51.200001,2.8900001,78.57,.79500002,17mar2020,.061303884,355
ALB,Europe,Albania,2020-03-18,59,4,6.7140002,2,1,.14300001,20.502001,1.39,2.3329999,.69499999,.347,.050000001,,,,,,,,,,60,665,.23100001,.021,73,.025,.092,10.9,tests performed,,,,,,,,,,81.480003,2877800,104.871,38,13.188,8.6429996,11803.431,1.1,304.19501,10.08,7.0999999,51.200001,2.8900001,78.57,.79500002,18mar2020,.064021513,355
ALB,Europe,Albania,2020-03-19,64,5,5.8569999,2,0,.14300001,22.239,1.737,2.0350001,.69499999,0,.050000001,,,,,,,,,,32,697,.242,.011,57,.02,.103,9.6999998,tests performed,,,,,,,,,,81.480003,2877800,104.871,38,13.188,8.6429996,11803.431,1.1,304.19501,10.08,7.0999999,51.200001,2.8900001,78.57,.79500002,19mar2020,.055849567,355
ALB,Europe,Albania,2020-03-20,70,6,5.2859998,2,0,.14300001,24.323999,2.085,1.837,.69499999,0,.050000001,,,,,,,,,,35,732,.25400001,.012,39,.014,.13600001,7.4000001,tests performed,,,,,,,,,,81.480003,2877800,104.871,38,13.188,8.6429996,11803.431,1.1,304.19501,10.08,7.0999999,51.200001,2.8900001,78.57,.79500002,20mar2020,.05040478,355
ALB,Europe,Albania,2020-03-21,76,6,5.4289999,2,0,.14300001,26.409,2.085,1.886,.69499999,0,.050000001,,,,,,,,,,46,778,.27000001,.016000001,39,.014,.139,7.1999998,tests performed,,,,,,,,,,81.480003,2877800,104.871,38,13.188,8.6429996,11803.431,1.1,304.19501,10.08,7.0999999,51.200001,2.8900001,78.57,.79500002,21mar2020,.051768363,355
ALB,Europe,Albania,2020-03-22,89,13,6.7140002,2,0,.14300001,30.926001,4.5170002,2.3329999,.69499999,0,.050000001,,,,,,,,,,33,811,.28200001,.011,40,.014,.168,6,tests performed,,,,,,,,,,81.480003,2877800,104.871,38,13.188,8.6429996,11803.431,1.1,304.19501,10.08,7.0999999,51.200001,2.8900001,78.57,.79500002,22mar2020,.064021513,355
ALB,Europe,Albania,2020-03-23,104,15,7.5710001,4,2,.42899999,36.139,5.2119999,2.631,1.39,.69499999,.149,,,,,,,,,,,,,,41,.014,.185,5.4000001,tests performed,,,,,,,,,,84.260002,2877800,104.871,38,13.188,8.6429996,11803.431,1.1,304.19501,10.08,7.0999999,51.200001,2.8900001,78.57,.79500002,23mar2020,.072193459,355
ALB,Europe,Albania,2020-03-24,123,19,9.7139997,5,1,.57099998,42.741001,6.6020002,3.3759999,1.737,.347,.199,1.1900001,,,,,,,,,,,,,40,.014,.243,4.0999999,tests performed,,,,,,,,,,84.260002,2877800,104.871,38,13.188,8.6429996,11803.431,1.1,304.19501,10.08,7.0999999,51.200001,2.8900001,78.57,.79500002,24mar2020,.092628084,355
ALB,Europe,Albania,2020-03-25,146,23,12.429,5,0,.42899999,50.733002,7.9920001,4.3189998,1.737,0,.149,1.1900001,,,,,,,,,111,922,.31999999,.039000001,37,.013,.336,3,tests performed,,,,,,,,,,84.260002,2877800,104.871,38,13.188,8.6429996,11803.431,1.1,304.19501,10.08,7.0999999,51.200001,2.8900001,78.57,.79500002,25mar2020,.11851703,355
ALB,Europe,Albania,2020-03-26,174,28,15.714,6,1,.57099998,60.463001,9.7299995,5.461,2.085,.347,.199,1.16,,,,,,,,,103,1025,.35600001,.035999998,47,.016000001,.33399999,3,tests performed,,,,,,,,,,84.260002,2877800,104.871,38,13.188,8.6429996,11803.431,1.1,304.19501,10.08,7.0999999,51.200001,2.8900001,78.57,.79500002,26mar2020,.14984123,355
ALB,Europe,Albania,2020-03-27,186,12,16.570999,8,2,.85699999,64.633003,4.1700001,5.7579999,2.78,.69499999,.29800001,1.08,,,,,,,,,102,1127,.39199999,.035,56,.018999999,.296,3.4000001,tests performed,,,,,,,,,,84.260002,2877800,104.871,38,13.188,8.6429996,11803.431,1.1,304.19501,10.08,7.0999999,51.200001,2.8900001,78.57,.79500002,27mar2020,.15801316,355
ALB,Europe,Albania,2020-03-28,197,11,17.285999,10,2,1.143,68.455002,3.822,6.007,3.4749999,.69499999,.39700001,1.05,,,,,,,,,79,1206,.419,.027000001,61,.021,.28299999,3.5,tests performed,,,,,,,,,,84.260002,2877800,104.871,38,13.188,8.6429996,11803.431,1.1,304.19501,10.08,7.0999999,51.200001,2.8900001,78.57,.79500002,28mar2020,.16483107,355
ALB,Europe,Albania,2020-03-29,212,15,17.570999,10,0,1.143,73.667,5.2119999,6.1059999,3.4749999,0,.39700001,1.04,,,,,,,,,111,1317,.458,.039000001,72,.025,.244,4.0999999,tests performed,,,,,,,,,,84.260002,2877800,104.871,38,13.188,8.6429996,11803.431,1.1,304.19501,10.08,7.0999999,51.200001,2.8900001,78.57,.79500002,29mar2020,.16754869,355
ALB,Europe,Albania,2020-03-30,223,11,17,11,1,1,77.489998,3.822,5.9070001,3.822,.347,.347,1.04,,,,,,,,,90,1407,.48899999,.030999999,80,.028000001,.212,4.6999998,tests performed,,,,,,,,,,84.260002,2877800,104.871,38,13.188,8.6429996,11803.431,1.1,304.19501,10.08,7.0999999,51.200001,2.8900001,78.57,.79500002,30mar2020,.16210392,355
ALB,Europe,Albania,2020-03-31,243,20,17.143,15,4,1.429,84.440002,6.9499998,5.9569998,5.2119999,1.39,.49599999,1.08,,,,,,,,,145,1552,.53899997,.050000001,95,.033,.18000001,5.5,tests performed,,,,,,,,,,84.260002,2877800,104.871,38,13.188,8.6429996,11803.431,1.1,304.19501,10.08,7.0999999,51.200001,2.8900001,78.57,.79500002,31mar2020,.1634675,355
ALB,Europe,Albania,2020-04-01,259,16,16.143,15,0,1.429,89.999001,5.5599999,5.6090002,5.2119999,0,.49599999,1.09,,,,,,,,,152,1704,.59200001,.052999999,112,.039000001,.14399999,6.9000001,tests performed,,,,,,,,,,84.260002,2877800,104.871,38,13.188,8.6429996,11803.431,1.1,304.19501,10.08,7.0999999,51.200001,2.8900001,78.57,.79500002,01apr2020,.15393196,355
ALB,Europe,Albania,2020-04-02,277,18,14.714,16,1,1.429,96.253998,6.2550001,5.1129999,5.5599999,.347,.49599999,1.12,,,,,,,,,96,1800,.625,.033,111,.039000001,.133,7.5,tests performed,,,,,,,,,,84.260002,2877800,104.871,38,13.188,8.6429996,11803.431,1.1,304.19501,10.08,7.0999999,51.200001,2.8900001,78.57,.79500002,02apr2020,.1403057,355
ALB,Europe,Albania,2020-04-03,304,27,16.857,17,1,1.286,105.636,9.382,5.8579998,5.9070001,.347,.447,1.14,,,,,,,,,112,1912,.66399997,.039000001,112,.039000001,.15099999,6.5999999,tests performed,,,,,,,,,,84.260002,2877800,104.871,38,13.188,8.6429996,11803.431,1.1,304.19501,10.08,7.0999999,51.200001,2.8900001,78.57,.79500002,03apr2020,.16074033,355
ALB,Europe,Albania,2020-04-04,333,29,19.429001,20,3,1.429,115.713,10.077,6.7509999,6.9499998,1.0420001,.49599999,1.13,,,,,,,,,216,2128,.73900002,.075000003,132,.046,.147,6.8000002,tests performed,,,,,,,,,,84.260002,2877800,104.871,38,13.188,8.6429996,11803.431,1.1,304.19501,10.08,7.0999999,51.200001,2.8900001,78.57,.79500002,04apr2020,.1852657,355
ALB,Europe,Albania,2020-04-05,361,28,21.285999,20,0,1.429,125.443,9.7299995,7.3969998,6.9499998,0,.49599999,1.0700001,,,,,,,,,149,2277,.79100001,.052000001,137,.048,.155,6.4000001,tests performed,,,,,,,,,,84.260002,2877800,104.871,38,13.188,8.6429996,11803.431,1.1,304.19501,10.08,7.0999999,51.200001,2.8900001,78.57,.79500002,05apr2020,.20297317,355
ALB,Europe,Albania,2020-04-06,377,16,22,21,1,1.429,131.00301,5.5599999,7.645,7.2969999,.347,.49599999,.99000001,,,,,,,,,175,2452,.852,.061000001,149,.052000001,.148,6.8000002,tests performed,,,,,,,,,,84.260002,2877800,104.871,38,13.188,8.6429996,11803.431,1.1,304.19501,10.08,7.0999999,51.200001,2.8900001,78.57,.79500002,06apr2020,.20978154,355
ALB,Europe,Albania,2020-04-07,383,6,20,22,1,1,133.088,2.085,6.9499998,7.645,.347,.347,.92000002,,,,,,,,,182,2634,.91500002,.063000001,155,.054000001,.12899999,7.8000002,tests performed,,,,,,,,,,84.260002,2877800,104.871,38,13.188,8.6429996,11803.431,1.1,304.19501,10.08,7.0999999,51.200001,2.8900001,78.57,.79500002,07apr2020,.19071048,355
ALB,Europe,Albania,2020-04-08,400,17,20.143,22,0,1,138.995,5.9070001,6.9990001,7.645,0,.347,.91000003,,,,,,,,,236,2870,.99699998,.082000002,167,.057999998,.121,8.3000002,tests performed,,,,,,,,,,84.260002,2877800,104.871,38,13.188,8.6429996,11803.431,1.1,304.19501,10.08,7.0999999,51.200001,2.8900001,78.57,.79500002,08apr2020,.19207406,355
ALB,Europe,Albania,2020-04-09,409,9,18.857,23,1,1,142.12199,3.1270001,6.553,7.9920001,.347,.347,.88,,,,,,,,,234,3104,1.079,.081,186,.064999998,.101,9.8999996,tests performed,,,,,,,,,,84.260002,2877800,104.871,38,13.188,8.6429996,11803.431,1.1,304.19501,10.08,7.0999999,51.200001,2.8900001,78.57,.79500002,09apr2020,.17981139,355
ALB,Europe,Albania,2020-04-10,416,7,16,23,0,.85699999,144.55499,2.4319999,5.5599999,7.9920001,0,.29800001,.88999999,,,,,,,,,162,3266,1.135,.056000002,193,.067000002,.082999997,12.1,tests performed,,,,,,,,,,84.260002,2877800,104.871,38,13.188,8.6429996,11803.431,1.1,304.19501,10.08,7.0999999,51.200001,2.8900001,78.57,.79500002,10apr2020,.15256839,355
ALB,Europe,Albania,2020-04-11,433,17,14.286,23,0,.42899999,150.46201,5.9070001,4.9640002,7.9920001,0,.149,.94,,,,,,,,,259,3525,1.225,.090000004,200,.068999998,.071000002,14,tests performed,,,,,,,,,,84.260002,2877800,104.871,38,13.188,8.6429996,11803.431,1.1,304.19501,10.08,7.0999999,51.200001,2.8900001,78.57,.79500002,11apr2020,.13622451,355
ALB,Europe,Albania,2020-04-12,446,13,12.143,23,0,.42899999,154.979,4.5170002,4.2189999,7.9920001,0,.149,.97000003,,,,,,,,,233,3758,1.306,.081,212,.074000001,.057,17.5,tests performed,,,,,,,,,,84.260002,2877800,104.871,38,13.188,8.6429996,11803.431,1.1,304.19501,10.08,7.0999999,51.200001,2.8900001,78.57,.79500002,12apr2020,.11578987,355
ALB,Europe,Albania,2020-04-13,467,21,12.857,23,0,.28600001,162.27699,7.2969999,4.4679999,7.9920001,0,.098999999,1,,,,,,,,,193,3951,1.373,.067000002,214,.074000001,.059999999,16.6,tests performed,,,,,,,,,,84.260002,2877800,104.871,38,13.188,8.6429996,11803.431,1.1,304.19501,10.08,7.0999999,51.200001,2.8900001,78.57,.79500002,13apr2020,.12259824,355
ALB,Europe,Albania,2020-04-14,475,8,13.143,24,1,.28600001,165.05701,2.78,4.5669999,8.3400002,.347,.098999999,1.01,,,,,,,,,236,4187,1.455,.082000002,222,.077,.059,16.9,tests performed,,,,,,,,,,84.260002,2877800,104.871,38,13.188,8.6429996,11803.431,1.1,304.19501,10.08,7.0999999,51.200001,2.8900001,78.57,.79500002,14apr2020,.1253254,355
ALB,Europe,Albania,2020-04-15,494,19,13.429,25,1,.42899999,171.659,6.6020002,4.6659999,8.6870003,.347,.149,1.0599999,,,,,,,,,252,4439,1.5420001,.088,224,.078000002,.059999999,16.700001,tests performed,,,,,,,,,,84.260002,2877800,104.871,38,13.188,8.6429996,11803.431,1.1,304.19501,10.08,7.0999999,51.200001,2.8900001,78.57,.79500002,15apr2020,.12805256,355
ALB,Europe,Albania,2020-04-16,518,24,15.571,26,1,.42899999,179.99899,8.3400002,5.4109998,9.0349998,.347,.149,1.09,,,,,,,,,269,4708,1.636,.093000002,229,.079999998,.068000004,14.7,tests performed,,,,,,,,,,84.260002,2877800,104.871,38,13.188,8.6429996,11803.431,1.1,304.19501,10.08,7.0999999,51.200001,2.8900001,78.57,.79500002,16apr2020,.14847766,355
ALB,Europe,Albania,2020-04-17,539,21,17.570999,26,0,.42899999,187.29601,7.2969999,6.1059999,9.0349998,0,.149,1.08,,,,,,,,,253,4961,1.724,.088,242,.083999999,.072999999,13.8,tests performed,,,,,,,,,,84.260002,2877800,104.871,38,13.188,8.6429996,11803.431,1.1,304.19501,10.08,7.0999999,51.200001,2.8900001,78.57,.79500002,17apr2020,.16754869,355
ALB,Europe,Albania,2020-04-18,548,9,16.429001,26,0,.42899999,190.423,3.1270001,5.7090001,9.0349998,0,.149,1.05,,,,,,,,,231,5192,1.804,.079999998,238,.082999997,.068999998,14.5,tests performed,,,,,,,,,,89.809998,2877800,104.871,38,13.188,8.6429996,11803.431,1.1,304.19501,10.08,7.0999999,51.200001,2.8900001,78.57,.79500002,18apr2020,.15665914,355
ALB,Europe,Albania,2020-04-19,562,14,16.570999,26,0,.42899999,195.28799,4.8649998,5.7579999,9.0349998,0,.149,1.08,,,,,,,,,231,5423,1.8839999,.079999998,238,.082999997,.07,14.4,tests performed,,,,,,,,,,89.809998,2877800,104.871,38,13.188,8.6429996,11803.431,1.1,304.19501,10.08,7.0999999,51.200001,2.8900001,78.57,.79500002,19apr2020,.15801316,355
ALB,Europe,Albania,2020-04-20,584,22,16.714001,26,0,.42899999,202.933,7.645,5.8080001,9.0349998,0,.149,1.12,,,,,,,,,233,5656,1.965,.081,244,.085000001,.068000004,14.6,tests performed,,,,,,,,,,89.809998,2877800,104.871,38,13.188,8.6429996,11803.431,1.1,304.19501,10.08,7.0999999,51.200001,2.8900001,78.57,.79500002,20apr2020,.15937676,355
ALB,Europe,Albania,2020-04-21,609,25,19.143,26,0,.28600001,211.62,8.6870003,6.652,9.0349998,0,.098999999,1.14,,,,,,,,,242,5898,2.049,.083999999,244,.085000001,.078000002,12.7,tests performed,,,,,,,,,,89.809998,2877800,104.871,38,13.188,8.6429996,11803.431,1.1,304.19501,10.08,7.0999999,51.200001,2.8900001,78.57,.79500002,21apr2020,.18253854,355
ALB,Europe,Albania,2020-04-22,634,25,20,27,1,.28600001,220.30701,8.6870003,6.9499998,9.382,.347,.098999999,1.13,,,,,,,,,252,6150,2.1370001,.088,244,.085000001,.082000002,12.2,tests performed,,,,,,,,,,89.809998,2877800,104.871,38,13.188,8.6429996,11803.431,1.1,304.19501,10.08,7.0999999,51.200001,2.8900001,78.57,.79500002,22apr2020,.19071048,355
ALB,Europe,Albania,2020-04-23,663,29,20.714001,27,0,.14300001,230.384,10.077,7.198,9.382,0,.050000001,1.11,,,,,,,,,240,6390,2.22,.082999997,240,.082999997,.086000003,11.6,tests performed,,,,,,,,,,89.809998,2877800,104.871,38,13.188,8.6429996,11803.431,1.1,304.19501,10.08,7.0999999,51.200001,2.8900001,78.57,.79500002,23apr2020,.19751886,355
ALB,Europe,Albania,2020-04-24,678,15,19.857,27,0,.14300001,235.597,5.2119999,6.9000001,9.382,0,.050000001,1.05,,,,,,,,,259,6649,2.3099999,.090000004,241,.083999999,.082000002,12.1,tests performed,,,,,,,,,,89.809998,2877800,104.871,38,13.188,8.6429996,11803.431,1.1,304.19501,10.08,7.0999999,51.200001,2.8900001,78.57,.79500002,24apr2020,.18934691,355
ALB,Europe,Albania,2020-04-25,712,34,23.429001,27,0,.14300001,247.411,11.815,8.1409998,9.382,0,.050000001,1.02,,,,,,,,,247,6896,2.3959999,.086000003,243,.083999999,.096000001,10.4,tests performed,,,,,,,,,,89.809998,2877800,104.871,38,13.188,8.6429996,11803.431,1.1,304.19501,10.08,7.0999999,51.200001,2.8900001,78.57,.79500002,25apr2020,.2234078,355
ALB,Europe,Albania,2020-04-26,726,14,23.429001,28,1,.28600001,252.276,4.8649998,8.1409998,9.7299995,.347,.098999999,.92000002,,,,,,,,,264,7160,2.4879999,.092,248,.086000003,.093999997,10.6,tests performed,,,,,,,,,,89.809998,2877800,104.871,38,13.188,8.6429996,11803.431,1.1,304.19501,10.08,7.0999999,51.200001,2.8900001,78.57,.79500002,26apr2020,.2234078,355
ALB,Europe,Albania,2020-04-27,736,10,21.714001,28,0,.28600001,255.75101,3.4749999,7.5450001,9.7299995,0,.098999999,.85000002,,,,,,,,,212,7372,2.562,.074000001,245,.085000001,.089000002,11.3,tests performed,,,,,,,,,,89.809998,2877800,104.871,38,13.188,8.6429996,11803.431,1.1,304.19501,10.08,7.0999999,51.200001,2.8900001,78.57,.79500002,27apr2020,.20705438,355
ALB,Europe,Albania,2020-04-28,750,14,20.143,30,2,.57099998,260.616,4.8649998,6.9990001,10.425,.69499999,.199,.81999999,,,,,,,,,267,7639,2.654,.093000002,249,.086999997,.081,12.4,tests performed,,,,,,,,,,89.809998,2877800,104.871,38,13.188,8.6429996,11803.431,1.1,304.19501,10.08,7.0999999,51.200001,2.8900001,78.57,.79500002,28apr2020,.19207406,355
ALB,Europe,Albania,2020-04-29,766,16,18.857,30,0,.42899999,266.17599,5.5599999,6.553,10.425,0,.149,.77999997,,,,,,,,,270,7909,2.7479999,.093999997,251,.086999997,.075000003,13.3,tests performed,,,,,,,,,,89.809998,2877800,104.871,38,13.188,8.6429996,11803.431,1.1,304.19501,10.08,7.0999999,51.200001,2.8900001,78.57,.79500002,29apr2020,.17981139,355
ALB,Europe,Albania,2020-04-30,773,7,15.714,31,1,.57099998,268.608,2.4319999,5.461,10.772,.347,.199,.74000001,,,,,,,,,225,8134,2.826,.078000002,249,.086999997,.063000001,15.8,tests performed,,,,,,,,,,89.809998,2877800,104.871,38,13.188,8.6429996,11803.431,1.1,304.19501,10.08,7.0999999,51.200001,2.8900001,78.57,.79500002,30apr2020,.14984123,355
ALB,Europe,Albania,2020-05-01,782,9,14.857,31,0,.57099998,271.73499,3.1270001,5.1630001,10.772,0,.199,.72000003,,,,,,,,,245,8379,2.9119999,.085000001,247,.086000003,.059999999,16.6,tests performed,,,,,,,,,,89.809998,2877800,104.871,38,13.188,8.6429996,11803.431,1.1,304.19501,10.08,7.0999999,51.200001,2.8900001,78.57,.79500002,01may2020,.14166929,355
ALB,Europe,Albania,2020-05-02,789,7,11,31,0,.57099998,274.168,2.4319999,3.822,10.772,0,.199,.72000003,,,,,,,,,171,8550,2.971,.059,236,.082000002,.046999998,21.5,tests performed,,,,,,,,,,89.809998,2877800,104.871,38,13.188,8.6429996,11803.431,1.1,304.19501,10.08,7.0999999,51.200001,2.8900001,78.57,.79500002,02may2020,.10489077,355
ALB,Europe,Albania,2020-05-03,795,6,9.8570004,31,0,.42899999,276.25299,2.085,3.425,10.772,0,.149,.73000002,,,,,,,,,197,8747,3.039,.068000004,227,.079000004,.043000001,23,tests performed,,,,,,,,,,89.809998,2877800,104.871,38,13.188,8.6429996,11803.431,1.1,304.19501,10.08,7.0999999,51.200001,2.8900001,78.57,.79500002,03may2020,.093991667,355
ALB,Europe,Albania,2020-05-04,803,8,9.5710001,31,0,.42899999,279.03299,2.78,3.326,10.772,0,.149,.76999998,,,,,,,,,140,8887,3.0880001,.048999999,216,.075000003,.044,22.6,tests performed,,,,,,,,,,89.809998,2877800,104.871,38,13.188,8.6429996,11803.431,1.1,304.19501,10.08,7.0999999,51.200001,2.8900001,78.57,.79500002,04may2020,.091264509,355
ALB,Europe,Albania,2020-05-05,820,17,10,31,0,.14300001,284.94,5.9070001,3.4749999,10.772,0,.050000001,.81999999,,,,,,,,,270,9157,3.1819999,.093999997,217,.075000003,.046,21.700001,tests performed,,,,,,,,,,89.809998,2877800,104.871,38,13.188,8.6429996,11803.431,1.1,304.19501,10.08,7.0999999,51.200001,2.8900001,78.57,.79500002,05may2020,.095355242,355
ALB,Europe,Albania,2020-05-06,832,12,9.4289999,31,0,.14300001,289.10999,4.1700001,3.276,10.772,0,.050000001,.81999999,,,,,,,,,255,9412,3.2709999,.089000002,215,.075000003,.044,22.799999,tests performed,,,,,,,,,,89.809998,2877800,104.871,38,13.188,8.6429996,11803.431,1.1,304.19501,10.08,7.0999999,51.200001,2.8900001,78.57,.79500002,06may2020,.089910455,355
ALB,Europe,Albania,2020-05-07,842,10,9.8570004,31,0,0,292.58499,3.4749999,3.425,10.772,0,0,.81,,,,,,,,,275,9687,3.3659999,.096000001,222,.077,.044,22.5,tests performed,,,,,,,,,,89.809998,2877800,104.871,38,13.188,8.6429996,11803.431,1.1,304.19501,10.08,7.0999999,51.200001,2.8900001,78.57,.79500002,07may2020,.093991667,355
ALB,Europe,Albania,2020-05-08,850,8,9.7139997,31,0,0,295.36499,2.78,3.3759999,10.772,0,0,.80000001,,,,,,,,,238,9925,3.4489999,.082999997,221,.077,.044,22.799999,tests performed,,,,,,,,,,89.809998,2877800,104.871,38,13.188,8.6429996,11803.431,1.1,304.19501,10.08,7.0999999,51.200001,2.8900001,78.57,.79500002,08may2020,.092628084,355
ALB,Europe,Albania,2020-05-09,856,6,9.5710001,31,0,0,297.44901,2.085,3.326,10.772,0,0,.80000001,,,,,,,,,224,10149,3.527,.078000002,228,.079000004,.041999999,23.799999,tests performed,,,,,,,,,,89.809998,2877800,104.871,38,13.188,8.6429996,11803.431,1.1,304.19501,10.08,7.0999999,51.200001,2.8900001,78.57,.79500002,09may2020,.091264509,355
ALB,Europe,Albania,2020-05-10,868,12,10.429,31,0,0,301.61899,4.1700001,3.6240001,10.772,0,0,.82999998,,,,,,,,,170,10319,3.586,.059,225,.078000002,.046,21.6,tests performed,,,,,,,,,,89.809998,2877800,104.871,38,13.188,8.6429996,11803.431,1.1,304.19501,10.08,7.0999999,51.200001,2.8900001,78.57,.79500002,10may2020,.099445984,355
ALB,Europe,Albania,2020-05-11,872,4,9.8570004,31,0,0,303.009,1.39,3.425,10.772,0,0,.82999998,,,,,,,,,121,10440,3.628,.041999999,222,.077,.044,22.5,tests performed,,,,,,,,,,89.809998,2877800,104.871,38,13.188,8.6429996,11803.431,1.1,304.19501,10.08,7.0999999,51.200001,2.8900001,78.57,.79500002,11may2020,.093991667,355
ALB,Europe,Albania,2020-05-12,876,4,8,31,0,0,304.39899,1.39,2.78,10.772,0,0,.87,,,,,,,,,243,10683,3.7119999,.083999999,218,.075999998,.037,27.200001,tests performed,,,,,,,,,,89.809998,2877800,104.871,38,13.188,8.6429996,11803.431,1.1,304.19501,10.08,7.0999999,51.200001,2.8900001,78.57,.79500002,12may2020,.076284193,355
ALB,Europe,Albania,2020-05-13,880,4,6.8569999,31,0,0,305.789,1.39,2.3829999,10.772,0,0,.94999999,,,,,,,,,246,10929,3.7980001,.085000001,217,.075000003,.032000002,31.6,tests performed,,,,,,,,,,89.809998,2877800,104.871,38,13.188,8.6429996,11803.431,1.1,304.19501,10.08,7.0999999,51.200001,2.8900001,78.57,.79500002,13may2020,.065385088,355
ALB,Europe,Albania,2020-05-14,898,18,8,31,0,0,312.04401,6.2550001,2.78,10.772,0,0,1.0700001,,,,,,,,,191,11120,3.8640001,.066,205,.071000002,.039000001,25.6,tests performed,,,,,,,,,,89.809998,2877800,104.871,38,13.188,8.6429996,11803.431,1.1,304.19501,10.08,7.0999999,51.200001,2.8900001,78.57,.79500002,14may2020,.076284193,355
ALB,Europe,Albania,2020-05-15,916,18,9.4289999,31,0,0,318.29901,6.2550001,3.276,10.772,0,0,1.1,,,,,,,,,219,11339,3.9400001,.075999998,202,.07,.046999998,21.4,tests performed,,,,,,,,,,89.809998,2877800,104.871,38,13.188,8.6429996,11803.431,1.1,304.19501,10.08,7.0999999,51.200001,2.8900001,78.57,.79500002,15may2020,.089910455,355
ALB,Europe,Albania,2020-05-16,933,17,11,31,0,0,324.20599,5.9070001,3.822,10.772,0,0,1.08,,,,,,,,,306,11645,4.046,.106,214,.074000001,.050999999,19.5,tests performed,,,,,,,,,,89.809998,2877800,104.871,38,13.188,8.6429996,11803.431,1.1,304.19501,10.08,7.0999999,51.200001,2.8900001,78.57,.79500002,16may2020,.10489077,355
ALB,Europe,Albania,2020-05-17,946,13,11.143,31,0,0,328.72299,4.5170002,3.872,10.772,0,0,1.02,,,,,,,,,260,11905,4.1370001,.090000004,227,.079000004,.048999999,20.4,tests performed,,,,,,,,,,89.809998,2877800,104.871,38,13.188,8.6429996,11803.431,1.1,304.19501,10.08,7.0999999,51.200001,2.8900001,78.57,.79500002,17may2020,.10625435,355
ALB,Europe,Albania,2020-05-18,948,2,10.857,31,0,0,329.418,.69499999,3.773,10.772,0,0,.94999999,,,,,,,,,168,12073,4.1950002,.057999998,233,.081,.046999998,21.5,tests performed,,,,,,,,,,83.330002,2877800,104.871,38,13.188,8.6429996,11803.431,1.1,304.19501,10.08,7.0999999,51.200001,2.8900001,78.57,.79500002,18may2020,.10352719,355
ALB,Europe,Albania,2020-05-19,949,1,10.429,31,0,0,329.76599,.347,3.6240001,10.772,0,0,.94999999,,,,,,,,,177,12250,4.257,.061999999,224,.078000002,.046999998,21.5,tests performed,,,,,,,,,,83.330002,2877800,104.871,38,13.188,8.6429996,11803.431,1.1,304.19501,10.08,7.0999999,51.200001,2.8900001,78.57,.79500002,19may2020,.099445984,355
ALB,Europe,Albania,2020-05-20,964,15,12,31,0,0,334.978,5.2119999,4.1700001,10.772,0,0,1.02,,,,,,,,,186,12436,4.3210001,.064999998,215,.075000003,.056000002,17.9,tests performed,,,,,,,,,,83.330002,2877800,104.871,38,13.188,8.6429996,11803.431,1.1,304.19501,10.08,7.0999999,51.200001,2.8900001,78.57,.79500002,20may2020,.11442629,355
